symbol,name,ann_date,period,period_end,holders,holders_prev,holders_chg_pct,avg_hold_value
301370,国科恒泰,2025-04-25,20250331,2025-03-31,18479,18935,-2.408238711381,278860.869094648
301369,联动科技,2025-04-25,20250331,2025-03-31,11752,12989,-9.523442913234,319207.98420354
301367,瑞迈特,2025-04-25,20250331,2025-03-31,9118,7637,19.392431583082,792721.21079184
301365,矩阵股份,2025-04-25,20250331,2025-03-31,11792,14487,-18.602885345482,275525.780189959
301363,美好医疗,2025-04-25,20250331,2025-03-31,9334,9626,-3.033451070019,1272173.98757232
301360,荣旗科技,2025-04-25,20250331,2025-03-31,9435,9072,4.001322751323,281427.154213037
301339,通行宝,2025-04-25,20250331,2025-03-31,16697,16893,-1.160243888001,555859.608432653
301332,德尔玛,2025-04-25,20250331,2025-03-31,24378,25200,-3.261904761905,203914.518213143
301326,捷邦科技,2025-04-25,20250331,2025-03-31,6915,7505,-7.861425716189,627445.981605206
301316,慧博云通,2025-04-25,20250331,2025-03-31,31387,39542,-20.623640685853,333373.689744162
301314,科瑞思,2025-04-25,20250331,2025-03-31,7093,7669,-7.510757595514,272627.943042436
301313,凡拓数创,2025-04-25,20250331,2025-03-31,13629,16650,-18.144144144144,177292.807395994
301310,鑫宏业,2025-04-25,20250331,2025-03-31,13102,12870,1.802641802642,333360.496504351
301305,朗坤科技,2025-04-25,20250331,2025-03-31,20526,21396,-4.066180594504,205052.211634025
301302,华如科技,2025-04-25,20250331,2025-03-31,17020,17601,-3.300948809727,204675.837250294
301298,东利机械,2025-04-25,20250331,2025-03-31,15710,10819,45.207505314724,155303.373647358
301290,东星医疗,2025-04-25,20250331,2025-03-31,10853,10846,0.064539922552,213490.206893946
301281,科源制药,2025-04-25,20250331,2025-03-31,12047,12936,-6.872294372294,292590.644973852
301275,汉朔科技,2025-04-25,20250331,2025-03-31,26175,32153,-18.592355301216,1115910.6017192
301246,宏源药业,2025-04-25,20250331,2025-03-31,30060,31624,-4.945610928409,182039.022754491
301235,华康洁净,2025-04-25,20250331,2025-03-31,10055,10121,-0.652109475348,206053.903530582
301232,飞沃科技,2025-04-25,20250331,2025-03-31,9674,9514,1.68173218415,195014.979295018
301226,祥明智能,2025-04-25,20250331,2025-03-31,12284,13926,-11.790894729283,249503.093454901
301221,光庭信息,2025-04-25,20250331,2025-03-31,16696,18437,-9.442967944893,265451.428785338
301212,联盛化学,2025-04-25,20250331,2025-03-31,8483,7656,10.801985370951,290274.666981021
301210,金杨精密,2025-04-25,20250331,2025-03-31,9946,10648,-6.592787377911,443122.082063141
301208,中亦科技,2025-04-25,20250331,2025-03-31,18176,15079,20.538497247828,258406.81934419
301202,朗威股份,2025-04-25,20250331,2025-03-31,15535,15929,-2.473476049972,381937.560347602
301201,诚达药业,2025-04-25,20250331,2025-03-31,12715,12521,1.549397013018,246276.665179709
301192,泰祥股份,2025-04-25,20250331,2025-03-31,6405,6336,1.089015151515,294942.857142857
301188,力诺药包,2025-04-25,20250331,2025-03-31,9487,11104,-14.562319884726,436870.887409086
301186,超达装备,2025-04-25,20250331,2025-03-31,7194,7322,-1.748156241464,441094.757837087
301173,毓恬冠佳,2025-04-25,20250331,2025-03-31,17536,22541,-22.203983851648,279492.488458029
301171,易点天下,2025-04-25,20250331,2025-03-31,62064,56764,9.336903671341,203690.116572409
301157,华塑科技,2025-04-25,20250331,2025-03-31,9346,10331,-9.534410996031,323111.491547186
301151,冠龙节能,2025-04-25,20250331,2025-03-31,15388,15049,2.25264137152,167699.42399922
301137,哈焊华通,2025-04-25,20250331,2025-03-31,19072,10835,76.022150438394,209630.69767198
301122,采纳股份,2025-04-25,20250331,2025-03-31,6731,7225,-6.837370242215,400826.277233695
301120,新特电气,2025-04-25,20250331,2025-03-31,21067,19692,6.982530977047,163795.860870081
301108,洁雅股份,2025-04-25,20250331,2025-03-31,7273,7578,-4.024808656638,283540.675780283
301106,骏成科技,2025-04-25,20250331,2025-03-31,9163,9470,-3.24181626188,320512.559369202
301103,何氏眼科,2025-04-25,20250331,2025-03-31,9399,9791,-4.003676846083,332227.158948824
301098,金埔园林,2025-04-25,20250331,2025-03-31,9269,9609,-3.538349464044,155574.725316647
301079,邵阳液压,2025-04-25,20250331,2025-03-31,22080,14262,54.816996213715,139891.43984375
301078,孩子王,2025-04-25,20250331,2025-03-31,58461,39577,47.714581701493,272280.2319649
301075,多瑞医药,2025-04-25,20250331,2025-03-31,7408,8016,-7.584830339321,273542.11663067
301071,力量钻石,2025-04-25,20250331,2025-03-31,27700,37079,-25.294641171553,308568.330646931
301066,万事利,2025-04-25,20250331,2025-03-31,12592,14107,-10.739349259233,198858.048611817
301063,海锅股份,2025-04-25,20250331,2025-03-31,13830,7693,79.773820356168,187819.119331887
301062,上海艾录,2025-04-25,20250331,2025-03-31,16067,15524,3.497809842824,241872.624701562
301059,金三江,2025-04-25,20250331,2025-03-31,10192,10370,-1.716489874638,255149.381868132
301056,森赫股份,2025-04-25,20250331,2025-03-31,10897,11083,-1.678245962285,211039.833857025
301043,绿岛风,2025-04-25,20250331,2025-03-31,5861,5999,-2.300383397233,332284.593072855
301042,安联锐视,2025-04-25,20250331,2025-03-31,11033,11171,-1.235341509265,230523.511573461
301035,润丰股份,2025-04-25,20250331,2025-03-31,5591,6336,-11.758207070707,2801181.35033447
301033,迈普医学,2025-04-25,20250331,2025-03-31,6036,6087,-0.837851158206,538238.735924453
301027,华蓝集团,2025-04-25,20250331,2025-03-31,8810,9043,-2.576578569059,214658.79461975
301020,密封科技,2025-04-25,20250331,2025-03-31,12554,10729,17.009972970454,251891.030747172
301013,利和兴,2025-04-25,20250331,2025-03-31,21580,18557,16.290348655494,177961.001393883
301005,超捷股份,2025-04-25,20250331,2025-03-31,18402,12532,46.84008937121,236422.479879361
301002,崧盛股份,2025-04-25,20250331,2025-03-31,8757,9465,-7.480190174326,227876.492086331
300997,欢乐家,2025-04-25,20250331,2025-03-31,17101,17138,-0.215894503443,355842.116674464
300984,金沃股份,2025-04-25,20250331,2025-03-31,6233,5678,9.774568510039,964608.456001925
300976,达瑞电子,2025-04-25,20250331,2025-03-31,14655,15504,-5.47600619195,432337.137700444
300957,贝泰妮,2025-04-25,20250331,2025-03-31,38596,39442,-2.144921657117,474239.713959996
300942,易瑞生物,2025-04-25,20250331,2025-03-31,18731,18442,1.567075154539,188328.435194597
300941,创识科技,2025-04-25,20250331,2025-03-31,21055,23632,-10.904705484089,212189.266207552
300938,信测标准,2025-04-25,20250331,2025-03-31,18215,8557,112.866658875774,322874.029851771
300937,药易购,2025-04-25,20250331,2025-03-31,14516,14988,-3.149186015479,172932.883416919
300935,盈建科,2025-04-25,20250331,2025-03-31,8663,8586,0.896808758444,186129.840009235
300933,中辰股份,2025-04-25,20250331,2025-03-31,26462,27513,-3.820012357795,130983.63660721
300931,通用电梯,2025-04-25,20250331,2025-03-31,11324,11575,-2.168466522678,139328.790180148
300928,华安鑫创,2025-04-25,20250331,2025-03-31,8854,8762,1.049988587081,339823.808448159
300918,南山智尚,2025-04-25,20250331,2025-03-31,20484,26729,-23.364136331326,371380.222612771
300917,特发服务,2025-04-25,20250331,2025-03-31,22325,22484,-0.707169542786,334972.004479283
300916,朗特智能,2025-04-25,20250331,2025-03-31,13301,14024,-5.155447803765,331568.737194948
300907,康平科技,2025-04-25,20250331,2025-03-31,12503,9300,34.440860215054,197635.76741582
300906,日月明,2025-04-25,20250331,2025-03-31,8742,9198,-4.957599478147,220727.522306108
300903,科翔股份,2025-04-25,20250331,2025-03-31,26102,28519,-8.475051719906,124557.668702781
300902,国安达,2025-04-25,20250331,2025-03-31,10168,10776,-5.642167780252,353665.483754917
300896,爱美客,2025-04-25,20250331,2025-03-31,60509,60774,-0.436041728371,897389.567608951
300891,惠云钛业,2025-04-25,20250331,2025-03-31,23704,23080,2.703639514731,146982.322949713
300886,华业香料,2025-04-25,20250331,2025-03-31,7214,6470,11.499227202473,206178.576379263
300873,海晨股份,2025-04-25,20250331,2025-03-31,15453,12813,20.604073987357,321585.992198926
300870,欧陆通,2025-04-25,20250331,2025-03-31,16503,10932,50.96048298573,819054.147474399
300865,大宏立,2025-04-25,20250331,2025-03-31,9981,10299,-3.08767841538,206103.596833985
300864,南大环境,2025-04-25,20250331,2025-03-31,9491,9196,3.207916485428,346415.228710357
300861,美畅股份,2025-04-25,20250331,2025-03-31,21084,21822,-3.381908166071,432566.306203756
300860,锋尚文化,2025-04-25,20250331,2025-03-31,14493,14392,0.701778765981,350429.429641896
300852,四会富仕,2025-04-25,20250331,2025-03-31,12386,13043,-5.037184696772,353194.388473276
300836,佰奥智能,2025-04-25,20250331,2025-03-31,4678,5329,-12.21617564271,661951.390542967
300833,浩洋股份,2025-04-25,20250331,2025-03-31,9780,11558,-15.383284305243,505315.320552147
300828,锐新科技,2025-04-25,20250331,2025-03-31,18322,15000,22.146666666667,177093.42211549
300825,阿尔特,2025-04-25,20250331,2025-03-31,29397,32057,-8.297719686808,194831.633551043
300822,贝仕达克,2025-04-25,20250331,2025-03-31,23673,23250,1.81935483871,265173.591433278
300820,英杰电气,2025-04-25,20250331,2025-03-31,17004,14363,18.387523497877,644368.546619619
300819,聚杰微纤,2025-04-25,20250331,2025-03-31,9659,16325,-40.833078101072,408270.851019774
300817,双飞集团,2025-04-25,20250331,2025-03-31,27280,36648,-25.56210434403,204134.461231672
300814,中富电路,2025-04-25,20250331,2025-03-31,20212,21293,-5.07678579815,298136.045958342
300808,久量股份,2025-04-25,20250331,2025-03-31,6519,6930,-5.930735930736,689921.7671422
300806,斯迪克,2025-04-25,20250331,2025-03-31,18205,18265,-0.32849712565,420059.296106015
300786,国林科技,2025-04-25,20250331,2025-03-31,31269,20174,54.99653018737,91392.9643055423
300784,利安科技,2025-04-25,20250331,2025-03-31,8058,8489,-5.077158675934,380361.032514272
300779,惠城环保,2025-04-25,20250331,2025-03-31,11100,9418,17.859418135485,2543297.16324324
300777,中简科技,2025-04-25,20250331,2025-03-31,36302,34036,6.657656598895,412430.214171396
300773,拉卡拉,2025-04-25,20250331,2025-03-31,65851,68075,-3.266984943077,205484.753838211
300737,科顺股份,2025-04-25,20250331,2025-03-31,33125,34588,-4.229790678848,162516.101206038
300736,百邦科技,2025-04-25,20250331,2025-03-31,11664,14035,-16.893480584254,95676.050781893
300733,西菱动力,2025-04-25,20250331,2025-03-31,11032,12792,-13.758599124453,440836.622081218
300727,润禾材料,2025-04-25,20250331,2025-03-31,9864,10019,-1.547060584889,549309.130466342
300725,药石科技,2025-04-25,20250331,2025-03-31,33741,34324,-1.698519986016,209135.756470466
300723,一品红,2025-04-25,20250331,2025-03-31,12219,14485,-15.643769416638,942643.876994844
300717,华信新材,2025-04-25,20250331,2025-03-31,7544,7620,-0.997375328084,205032.310445387
300711,广哈通信,2025-04-25,20250331,2025-03-31,22679,23233,-2.384539232988,249071.724415539
300709,精研科技,2025-04-25,20250331,2025-03-31,32488,35749,-9.121933480657,219078.830591295
300702,天宇股份,2025-04-25,20250331,2025-03-31,14617,14982,-2.436256841543,459938.339733188
300699,光威复材,2025-04-25,20250331,2025-03-31,72325,73948,-2.194785524963,358058.967162115
300694,蠡湖股份,2025-04-25,20250331,2025-03-31,23066,22286,3.49995512878,130127.402210179
300693,盛弘股份,2025-04-25,20250331,2025-03-31,29667,29578,0.30089931706,370152.525466006
300678,中科信息,2025-04-25,20250331,2025-03-31,55823,59087,-5.524057745359,176484.251640363
300672,国科微,2025-04-25,20250331,2025-03-31,30571,33300,-8.195195195195,489172.028413856
300671,富满微,2025-04-25,20250331,2025-03-31,40866,48209,-15.231595760128,143849.673836441
300670,大烨智能,2025-04-25,20250331,2025-03-31,16052,17067,-5.947149469737,122013.98954772
300669,沪宁股份,2025-04-25,20250331,2025-03-31,4712,4150,13.542168674699,832658.002835314
300666,江丰电子,2025-04-25,20250331,2025-03-31,40798,37629,8.421696032316,487453.47310775
300658,延江股份,2025-04-25,20250331,2025-03-31,12183,11910,2.292191435768,158146.939830091
300651,金陵体育,2025-04-25,20250331,2025-03-31,9359,10937,-14.428088141172,182555.496341489
300636,同和药业,2025-04-25,20250331,2025-03-31,16278,15986,1.826598273489,196547.031975673
300632,光莆股份,2025-04-25,20250331,2025-03-31,21600,20682,4.43864229765,179859.352898148
300627,华测导航,2025-04-25,20250331,2025-03-31,23658,24232,-2.368768570485,960363.579757376
300621,维业股份,2025-04-25,20250331,2025-03-31,14137,14491,-2.442895590366,126126.187946523
300614,百川畅银,2025-04-25,20250331,2025-03-31,9862,11526,-14.436925212563,183503.520389373
300612,宣亚国际,2025-04-25,20250331,2025-03-31,22744,23932,-4.964064850409,114569.245613788
300608,思特奇,2025-04-25,20250331,2025-03-31,29060,29670,-2.055948769801,132446.028363386
300600,国瑞科技,2025-04-25,20250331,2025-03-31,12315,12053,2.17373268066,193767.083459196
300597,吉大通信,2025-04-25,20250331,2025-03-31,22073,22706,-2.787809389589,110643.205219046
300592,华凯易佰,2025-04-25,20250331,2025-03-31,19509,18389,6.090597639893,253378.853887437
300590,移为通信,2025-04-25,20250331,2025-03-31,36680,38612,-5.003625815809,176530.00068048
300579,数字认证,2025-04-25,20250331,2025-03-31,23525,25537,-7.878764146141,321704.569606801
300578,会畅科技,2025-04-25,20250331,2025-03-31,28856,28000,3.057142857143,131785.889007485
300567,精测电子,2025-04-25,20250331,2025-03-31,25757,26427,-2.535285881863,704761.154963311
300565,科信技术,2025-04-25,20250331,2025-03-31,32880,25101,30.990797179395,94398.6717506083
300559,佳发教育,2025-04-25,20250331,2025-03-31,16100,12486,28.944417747878,281149.071062733
300558,贝达药业,2025-04-25,20250331,2025-03-31,25315,25398,-0.326797385621,846890.455798933
300557,理工光科,2025-04-25,20250331,2025-03-31,12947,12114,6.876341423147,231889.271408821
300543,朗科智能,2025-04-25,20250331,2025-03-31,31761,33500,-5.191044776119,108515.399405875
300540,蜀道装备,2025-04-25,20250331,2025-03-31,14907,13592,9.674808711006,262036.691129
300534,陇神戎发,2025-04-25,20250331,2025-03-31,29777,28340,5.070571630205,87406.3908385667
300528,幸福蓝海,2025-04-25,20250331,2025-03-31,22339,22845,-2.214926679799,138108.003362729
300517,海波重科,2025-04-25,20250331,2025-03-31,9877,9881,-0.040481732618,187679.125721373
300501,海顺新材,2025-04-25,20250331,2025-03-31,13216,13832,-4.453441295547,230646.220074153
300499,高澜股份,2025-04-25,20250331,2025-03-31,33522,39943,-16.075407455624,178020.68570491
300483,首华燃气,2025-04-25,20250331,2025-03-31,14733,15865,-7.135203277655,154939.300990973
300482,万孚生物,2025-04-25,20250331,2025-03-31,42296,41334,2.327381816422,262930.361674863
300481,濮阳惠成,2025-04-25,20250331,2025-03-31,24283,23629,2.767785348512,183634.908073961
300478,杭州高新,2025-04-25,20250331,2025-03-31,15102,16479,-8.356089568542,101073.344590121
300470,中密控股,2025-04-25,20250331,2025-03-31,17542,16316,7.514096592302,440385.13792441
300467,迅游科技,2025-04-25,20250331,2025-03-31,24484,25710,-4.768572539868,159516.342114851
300466,赛摩智能,2025-04-25,20250331,2025-03-31,32388,30656,5.649791231733,167332.427718908
300465,高伟达,2025-04-25,20250331,2025-03-31,64894,68587,-5.38440229198,105101.05120797
300464,星徽股份,2025-04-25,20250331,2025-03-31,25109,29052,-13.572215338015,85230.9191799753
300456,赛微电子,2025-04-25,20250331,2025-03-31,67442,68357,-1.338560791141,183482.132270692
300454,深信服,2025-04-25,20250331,2025-03-31,32110,31067,3.357260115235,1407278.24800561
300447,全信股份,2025-04-25,20250331,2025-03-31,19952,22494,-11.30079132213,209751.354500802
300441,鲍斯股份,2025-04-25,20250331,2025-03-31,38868,34925,11.28990694345,164138.033683236
300436,广生堂,2025-04-25,20250331,2025-03-31,14003,16569,-15.486752368882,369761.491823181
300434,金石亚药,2025-04-25,20250331,2025-03-31,19993,18341,9.007142467695,165174.542481869
300421,力星股份,2025-04-25,20250331,2025-03-31,42002,34099,23.176632745828,127617.154500262
300416,苏试试验,2025-04-25,20250331,2025-03-31,26353,26518,-0.622218870201,330952.63813987
300414,中光防雷,2025-04-25,20250331,2025-03-31,17801,20043,-11.185950207055,140656.676528285
300410,正业科技,2025-04-25,20250331,2025-03-31,22542,23147,-2.61372964099,83709.0789007187
300405,科隆股份,2025-04-25,20250331,2025-03-31,14045,16258,-13.611760364128,90910.1668059808
300402,宝色股份,2025-04-25,20250331,2025-03-31,26946,28065,-3.987172634955,170351.935136941
300397,天和防务,2025-04-25,20250331,2025-03-31,63029,67284,-6.323940312704,100769.532455695
300390,天华新能,2025-04-25,20250331,2025-03-31,70485,69806,0.972695756812,250928.343286089
300385,ST雪浪,2025-04-25,20250331,2025-03-31,11710,12189,-3.929772745918,129446.113629377
300384,三联虹普,2025-04-25,20250331,2025-03-31,21301,23427,-9.074998932855,304165.886679029
300375,鹏翎股份,2025-04-25,20250331,2025-03-31,32137,32140,-0.009334163037,118229.936040701
300374,中铁装配,2025-04-25,20250331,2025-03-31,24796,25755,-3.723548825471,162844.030228263
300373,扬杰科技,2025-04-25,20250331,2025-03-31,59635,59000,1.076271186441,422851.862072105
300363,博腾股份,2025-04-25,20250331,2025-03-31,40790,42377,-3.744955990278,235356.105712184
300351,永贵电器,2025-04-25,20250331,2025-03-31,34311,35157,-2.406348664562,199188.113174784
300349,金卡智能,2025-04-25,20250331,2025-03-31,25697,26762,-3.979523204544,217821.220762735
300348,长亮科技,2025-04-25,20250331,2025-03-31,93463,88931,5.096085729386,119669.413077795
300339,润和软件,2025-04-25,20250331,2025-03-31,245560,234893,4.541216639065,168389.195572243
300333,兆日科技,2025-04-25,20250331,2025-03-31,55508,58351,-4.872238693424,71730.2010521006
300328,宜安科技,2025-04-25,20250331,2025-03-31,47046,35644,31.988553473235,159229.181226884
300324,旋极信息,2025-04-25,20250331,2025-03-31,101415,75473,34.372557073391,70013.2854651679
300323,华灿光电,2025-04-25,20250331,2025-03-31,52058,37900,37.356200527705,223849.002313958
300319,麦捷科技,2025-04-25,20250331,2025-03-31,58815,55552,5.873775921659,173980.716376435
300294,博雅生物,2025-04-25,20250331,2025-03-31,27155,26459,2.630484901168,499142.186611674
300293,蓝英装备,2025-04-25,20250331,2025-03-31,59241,57941,2.243661655822,133453.421720768
300289,利德曼,2025-04-25,20250331,2025-03-31,17525,17799,-1.539412326535,146207.937447646
300288,朗玛信息,2025-04-25,20250331,2025-03-31,43568,45508,-4.262986727608,115961.805910301
300283,温州宏丰,2025-04-25,20250331,2025-03-31,19104,19085,0.09955462405,131614.988889761
300281,金明精机,2025-04-25,20250331,2025-03-31,18776,17871,5.064070281462,129407.582232637
300268,佳沃食品,2025-04-25,20250331,2025-03-31,4967,4978,-0.220972278023,313188.242399839
300259,新天科技,2025-04-25,20250331,2025-03-31,29637,30840,-3.900778210117,138148.439653136
300256,星星科技,2025-04-25,20250331,2025-03-31,119330,114650,4.081988661143,86873.022492416
300253,卫宁健康,2025-04-25,20250331,2025-03-31,134948,145211,-7.067646390425,177001.320206302
300247,融捷健康,2025-04-25,20250331,2025-03-31,33778,33816,-0.112372841259,95214.6738113565
300246,宝莱特,2025-04-25,20250331,2025-03-31,19605,18507,5.93289025774,92982.6769206835
300243,瑞丰高材,2025-04-25,20250331,2025-03-31,19828,20502,-3.287484147888,120742.209852734
300241,瑞丰光电,2025-04-25,20250331,2025-03-31,40281,43152,-6.653225806452,88244.4207825029
300235,方直科技,2025-04-25,20250331,2025-03-31,27379,27073,1.130277398146,97741.5804101684
300223,北京君正,2025-04-25,20250331,2025-03-31,91287,93832,-2.712294313241,378241.837487265
300212,*ST易录,2025-04-25,20250331,2025-03-31,75601,78184,-3.303745011767,229676.925154958
300204,舒泰神,2025-04-25,20250331,2025-03-31,24509,25227,-2.84615689539,139770.256613897
300200,高盟新材,2025-04-25,20250331,2025-03-31,37072,30134,23.023826906484,112649.179060747
300183,东软载波,2025-04-25,20250331,2025-03-31,45192,50816,-11.067380352645,189785.21419676
300182,捷成股份,2025-04-25,20250331,2025-03-31,113134,100000,13.134,133739.897729772
300181,佐力药业,2025-04-25,20250331,2025-03-31,38228,33820,13.033707865169,303467.262762896
300171,东富龙,2025-04-25,20250331,2025-03-31,31365,33420,-6.149012567325,314974.707986609
300144,宋城演艺,2025-04-25,20250331,2025-03-31,84317,83434,1.058321547571,286475.974624334
300134,大富科技,2025-04-25,20250331,2025-03-31,60531,52525,15.242265587815,151519.075708315
300120,经纬辉开,2025-04-25,20250331,2025-03-31,51830,55970,-7.396819724853,94753.3878632066
300105,龙源技术,2025-04-25,20250331,2025-03-31,26907,28907,-6.91873940568,133425.070175047
300101,振芯科技,2025-04-25,20250331,2025-03-31,53967,51776,4.231690358467,190469.975540608
300097,智云股份,2025-04-25,20250331,2025-03-31,21052,24572,-14.325248250041,62912.9289715942
300074,华平股份,2025-04-25,20250331,2025-03-31,33423,37642,-11.208224855215,73052.0299793555
300073,当升科技,2025-04-25,20250331,2025-03-31,84870,81222,4.491393957302,247789.703505125
300070,碧水源,2025-04-25,20250331,2025-03-31,76831,77460,-0.812032016525,221704.572452526
300067,安诺其,2025-04-25,20250331,2025-03-31,78698,66312,18.678368922669,84490.0448072378
300058,蓝色光标,2025-04-25,20250331,2025-03-31,255133,223979,13.909339714884,93096.3658154766
300052,中青宝,2025-04-25,20250331,2025-03-31,47718,61141,-21.954171505209,59705.4102183662
300048,合康新能,2025-04-25,20250331,2025-03-31,30543,27222,12.199691426053,196701.479902433
300040,九洲集团,2025-04-25,20250331,2025-03-31,51811,54009,-4.069692088356,76797.6154137152
300033,同花顺,2025-04-25,20250331,2025-03-31,89221,102006,-12.533576456287,1720879.16521895
300030,阳普医疗,2025-04-25,20250331,2025-03-31,25909,27138,-4.528705136709,67066.7609826701
300022,吉峰科技,2025-04-25,20250331,2025-03-31,19493,25383,-23.204506953473,171144.64500077
300017,网宿科技,2025-04-25,20250331,2025-03-31,175778,182076,-3.458995144885,167382.509648591
300016,北陆药业,2025-04-25,20250331,2025-03-31,30614,33049,-7.367847741233,109753.637542954
300015,爱尔眼科,2025-04-25,20250331,2025-03-31,347329,379134,-8.388854600221,356615.060918035
300014,亿纬锂能,2025-04-25,20250331,2025-03-31,142492,155991,-8.653704380381,676346.319257713
300013,新宁物流,2025-04-25,20250331,2025-03-31,14898,15008,-0.732942430704,132674.888223923
003039,顺控发展,2025-04-25,20250331,2025-03-31,33800,29478,14.661781667684,251209.542529586
003031,中瓷电子,2025-04-25,20250331,2025-03-31,21387,21650,-1.214780600462,964869.7011853
003030,祖名股份,2025-04-25,20250331,2025-03-31,11504,9493,21.184030338144,173655.059109875
003013,地铁设计,2025-04-25,20250331,2025-03-31,16697,17602,-5.141461197591,370739.400711505
003010,若羽臣,2025-04-25,20250331,2025-03-31,14840,17945,-17.30286988019,486122.752956873
003007,直真科技,2025-04-25,20250331,2025-03-31,14954,16202,-7.702752746575,223244.61682493
003002,壶化股份,2025-04-25,20250331,2025-03-31,7586,7941,-4.470469714142,623517.005009228
002996,顺博合金,2025-04-25,20250331,2025-03-31,34080,30696,11.024237685692,137894.488875
002985,北摩高科,2025-04-25,20250331,2025-03-31,32963,35744,-7.780326768129,252491.832903559
002979,雷赛智能,2025-04-25,20250331,2025-03-31,44030,44126,-0.217558808866,339571.772977515
002976,瑞玛精密,2025-04-25,20250331,2025-03-31,14444,15846,-8.847658715133,177847.950706176
002971,和远气体,2025-04-25,20250331,2025-03-31,12601,11723,7.489550456368,327723.53384652
002970,锐明技术,2025-04-25,20250331,2025-03-31,20788,19533,6.425024317821,484384.343033481
002969,嘉美包装,2025-04-25,20250331,2025-03-31,23613,23979,-1.526335543601,133932.315669335
002967,广电计量,2025-04-25,20250331,2025-03-31,33990,26601,27.777151234916,366008.646518976
002958,青农商行,2025-04-25,20250331,2025-03-31,81487,85494,-4.686878611365,210669.946814093
002957,科瑞技术,2025-04-25,20250331,2025-03-31,34317,36861,-6.901603320583,195445.988344552
002953,日丰股份,2025-04-25,20250331,2025-03-31,41863,37815,10.7047467936,118306.74158947
002952,亚世光电,2025-04-25,20250331,2025-03-31,21716,26043,-16.614829320739,147721.348314607
002949,华阳国际,2025-04-25,20250331,2025-03-31,10772,12035,-10.494391358538,297740.288900854
002946,新乳业,2025-04-25,20250331,2025-03-31,19665,21563,-8.802114733571,645560.145486906
002943,宇晶股份,2025-04-25,20250331,2025-03-31,21327,21188,0.656031716066,244403.107122427
002937,兴瑞科技,2025-04-25,20250331,2025-03-31,13979,18983,-26.360427751146,419005.745783676
002927,泰永长征,2025-04-25,20250331,2025-03-31,30421,47287,-35.667308139658,106456.675710858
002926,华西证券,2025-04-25,20250331,2025-03-31,82253,86169,-4.544557787603,278287.722028376
002925,盈趣科技,2025-04-25,20250331,2025-03-31,32758,41852,-21.728949632037,374979.552695525
002913,奥士康,2025-04-25,20250331,2025-03-31,17683,20013,-11.642432418928,469678.470264096
002910,庄园牧场,2025-04-25,20250331,2025-03-31,25086,17416,44.039963252182,66455.1303515905
002907,华森制药,2025-04-25,20250331,2025-03-31,27712,26055,6.359623872577,200570.400524682
002900,哈三联,2025-04-25,20250331,2025-03-31,29272,28869,1.395961065503,108615.51576592
002897,意华股份,2025-04-25,20250331,2025-03-31,36177,38036,-4.887475023662,224103.609997512
002892,科力尔,2025-04-25,20250331,2025-03-31,79107,77824,1.648591694079,130191.850472525
002890,弘宇股份,2025-04-25,20250331,2025-03-31,7798,6157,26.652590547345,231786.573788151
002888,惠威科技,2025-04-25,20250331,2025-03-31,18237,18782,-2.901714407411,142909.221121895
002875,安奈儿,2025-04-25,20250331,2025-03-31,26298,28401,-7.404668849688,99868.8140451745
002873,新天药业,2025-04-25,20250331,2025-03-31,21234,21883,-2.965772517479,107601.564667985
002864,盘龙药业,2025-04-25,20250331,2025-03-31,26483,28220,-6.15520907158,110362.360759733
002861,瀛通通讯,2025-04-25,20250331,2025-03-31,39176,30412,28.817572011048,66285.4408382683
002826,易明医药,2025-04-25,20250331,2025-03-31,15855,16622,-4.614366502226,129523.769631031
002800,天顺股份,2025-04-25,20250331,2025-03-31,11500,11741,-2.052636061664,132129.183361739
002799,环球印务,2025-04-25,20250331,2025-03-31,21964,25406,-13.547980791939,107680.549990894
002796,世嘉科技,2025-04-25,20250331,2025-03-31,31715,36633,-13.425053913138,93839.3100085133
002790,瑞尔特,2025-04-25,20250331,2025-03-31,14214,13572,4.73032714412,228133.463345997
002779,中坚科技,2025-04-25,20250331,2025-03-31,16519,12067,36.894008452805,771511.592711423
002767,先锋电子,2025-04-25,20250331,2025-03-31,27936,17088,63.483146067416,86179.1237113402
002760,凤形股份,2025-04-25,20250331,2025-03-31,16484,9047,82.204045539958,122702.527504247
002745,木林森,2025-04-25,20250331,2025-03-31,49119,50393,-2.528128906793,272848.034018811
002738,中矿资源,2025-04-25,20250331,2025-03-31,63517,59504,6.744084431299,364511.458868177
002737,葵花药业,2025-04-25,20250331,2025-03-31,55081,54500,1.066055045872,189785.951598555
002718,友邦吊顶,2025-04-25,20250331,2025-03-31,7931,7226,9.756435095489,219770.295365023
002715,登云股份,2025-04-25,20250331,2025-03-31,10898,9112,19.600526777875,213622.683061112
002714,牧原股份,2025-04-25,20250331,2025-03-31,279098,299486,-6.807663797306,758059.934127833
002676,顺威股份,2025-04-25,20250331,2025-03-31,38719,34132,13.439001523497,120498.979829025
002670,国盛证券,2025-04-25,20250331,2025-03-31,84111,88471,-4.928168552407,302303.055966758
002659,凯文教育,2025-04-25,20250331,2025-03-31,22234,25106,-11.439496534693,118934.932863183
002655,共达电声,2025-04-25,20250331,2025-03-31,53048,35320,50.192525481314,112449.102699442
002654,万润科技,2025-04-25,20250331,2025-03-31,138157,135581,1.899971234908,75256.5652931086
